Transaction ID,Price Per Unit,Quantity,Total Spent,Transaction Date,cat_Beverages,cat_Butchers,cat_Computers and electric accessories,cat_Electric household essentials,cat_Food,cat_Furniture,cat_Milk Products,cat_Patisserie,Location_Encoded,Payment_Cash,Payment_Credit Card,Payment_Digital Wallet,Discount_False,Discount_True,Discount_Unknown
TXN_7764138,23.0,10.0,230.0,2023-02-04,0,1,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_7764504,14.0,2.0,28.0,2024-11-29,0,0,0,0,0,0,1,0,0,False,True,False,True,False,False
TXN_7764643,17.0,6.0,102.0,2024-04-01,0,0,0,0,1,0,0,0,1,False,False,True,False,True,False
TXN_7765366,15.5,9.0,139.5,2023-11-18,0,0,0,0,0,0,1,0,0,False,True,False,False,False,True
TXN_7765581,23.0,8.0,184.0,2022-05-26,0,0,0,1,0,0,0,0,1,False,False,True,True,False,False
TXN_7765690,5.0,1.0,5.0,2024-03-03,0,0,0,0,0,0,0,1,1,True,False,False,False,True,False
TXN_7765835,18.5,2.0,37.0,2024-12-10,0,0,0,1,0,0,0,0,1,True,False,False,False,True,False
TXN_7766945,8.0,8.0,64.0,2023-10-31,0,0,0,1,0,0,0,0,0,False,False,True,False,False,True
TXN_7767182,35.0,5.0,175.0,2024-11-13,0,0,0,0,0,1,0,0,1,True,False,False,True,False,False
TXN_7767926,41.0,5.0,205.0,2022-05-22,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False
TXN_7771182,32.0,6.0,192.0,2022-01-20,0,0,0,1,0,0,0,0,0,False,True,False,False,False,True
TXN_7771546,11.0,3.0,33.0,2023-11-11,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False
TXN_7771643,39.5,10.0,395.0,2023-03-11,0,0,0,0,0,1,0,0,0,False,True,False,False,False,True
TXN_7774282,20.0,7.0,140.0,2023-04-26,0,0,0,0,0,0,1,0,0,False,True,False,False,True,False
TXN_7779073,33.5,10.0,335.0,2022-02-13,0,0,0,1,0,0,0,0,1,False,True,False,False,True,False
TXN_7779819,29.0,3.0,87.0,2024-10-30,0,0,0,0,0,1,0,0,1,False,False,True,False,True,False
TXN_7780264,5.0,10.0,50.0,2025-01-08,0,0,0,0,0,0,1,0,0,False,True,False,True,False,False
TXN_7780286,39.5,10.0,395.0,2022-09-14,1,0,0,0,0,0,0,0,1,False,True,False,True,False,False
TXN_7780561,20.0,4.0,80.0,2024-05-06,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True
TXN_7781176,11.0,7.0,77.0,2022-11-18,0,0,0,0,0,1,0,0,1,False,False,True,False,True,False
TXN_7781357,5.0,1.0,5.0,2022-03-22,0,0,0,1,0,0,0,0,1,False,False,True,False,True,False
TXN_7781876,33.5,6.0,201.0,2024-08-15,0,0,0,1,0,0,0,0,1,False,False,True,True,False,False
TXN_7782445,39.5,9.0,355.5,2024-07-30,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
TXN_7782524,26.0,9.0,234.0,2022-06-12,0,0,0,1,0,0,0,0,1,False,False,True,True,False,False
TXN_7783487,23.0,9.0,207.0,2024-02-19,0,0,0,0,1,0,0,0,1,False,True,False,True,False,False
TXN_7783753,6.5,8.0,52.0,2023-03-10,0,0,0,1,0,0,0,0,1,False,True,False,False,False,True
TXN_7784402,6.5,10.0,65.0,2022-06-07,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False
TXN_7787171,14.0,5.0,70.0,2024-07-06,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_7790991,9.5,5.0,47.5,2024-03-13,0,0,0,0,0,0,1,0,1,False,True,False,False,True,False
TXN_7791537,41.0,2.0,82.0,2024-02-05,1,0,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_7792504,6.5,9.0,58.5,2022-09-22,0,0,0,1,0,0,0,0,1,False,True,False,False,True,False
TXN_7792938,24.5,2.0,49.0,2022-01-21,0,0,0,0,0,0,0,1,0,False,False,True,True,False,False
TXN_7793637,12.5,3.0,37.5,2022-03-01,0,0,0,0,0,1,0,0,0,False,False,True,False,False,True
TXN_7793902,5.0,8.0,40.0,2023-04-01,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True
TXN_7795859,41.0,9.0,369.0,2023-10-09,0,0,0,0,0,1,0,0,1,False,True,False,True,False,False
TXN_7796666,21.5,10.0,215.0,2024-09-08,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_7797020,36.5,6.0,219.0,2024-09-03,0,0,0,0,0,0,1,0,1,True,False,False,False,True,False
TXN_7797790,32.0,7.0,224.0,2022-10-09,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_7797943,11.0,6.0,66.0,2024-05-15,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
TXN_7798112,26.0,3.0,78.0,2024-05-16,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True
TXN_7798410,41.0,1.0,41.0,2023-04-02,0,0,0,0,1,0,0,0,1,False,False,True,False,False,True
TXN_7798925,24.5,9.0,220.5,2023-03-21,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False
TXN_7799286,9.5,7.0,66.5,2023-11-28,0,0,0,1,0,0,0,0,0,True,False,False,True,False,False
TXN_7799651,17.0,1.0,17.0,2024-11-05,0,0,0,0,0,0,0,1,1,False,True,False,True,False,False
TXN_7801513,11.0,6.0,66.0,2022-09-21,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
TXN_7804271,5.0,8.0,40.0,2023-02-10,0,0,0,0,0,0,0,1,1,True,False,False,False,False,True
TXN_7804296,33.5,3.0,100.5,2024-07-11,0,1,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_7804412,38.0,9.0,342.0,2025-01-04,0,0,1,0,0,0,0,0,0,False,False,True,True,False,False
TXN_7804471,6.5,6.0,39.0,2022-07-16,0,0,0,0,0,1,0,0,0,False,True,False,True,False,False
TXN_7805723,38.0,2.0,76.0,2024-09-15,0,0,0,0,0,0,1,0,0,False,False,True,False,False,True
TXN_7806205,36.5,3.0,109.5,2023-03-03,0,0,0,0,0,0,1,0,0,False,False,True,False,False,True
TXN_7807887,20.0,4.0,80.0,2023-11-26,0,0,1,0,0,0,0,0,1,True,False,False,False,False,True
TXN_7807998,11.0,4.0,44.0,2024-01-03,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False
TXN_7808220,21.5,1.0,21.5,2024-11-03,0,0,0,1,0,0,0,0,1,False,True,False,False,False,True
TXN_7808804,33.5,1.0,33.5,2022-08-21,0,1,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_7809540,33.5,6.0,201.0,2024-09-25,0,0,1,0,0,0,0,0,1,False,True,False,False,False,True
TXN_7810642,12.5,8.0,100.0,2024-03-04,1,0,0,0,0,0,0,0,1,False,True,False,True,False,False
TXN_7810813,33.5,9.0,301.5,2023-05-04,0,1,0,0,0,0,0,0,0,False,True,False,True,False,False
TXN_7811299,33.5,3.0,100.5,2023-07-21,0,1,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_7812474,26.0,7.0,182.0,2022-07-15,0,0,0,0,0,0,1,0,1,False,False,True,False,True,False
TXN_7814081,23.0,7.0,161.0,2024-05-21,0,0,0,0,0,0,1,0,1,True,False,False,True,False,False
TXN_7814128,6.5,6.0,39.0,2024-09-22,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_7814324,27.5,10.0,275.0,2024-12-01,0,0,1,0,0,0,0,0,0,False,True,False,False,True,False
TXN_7815351,9.5,5.0,47.5,2024-10-10,0,0,0,1,0,0,0,0,0,False,True,False,True,False,False
TXN_7816064,32.0,10.0,320.0,2022-04-01,0,1,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_7816964,26.0,2.0,52.0,2024-01-16,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False
TXN_7817446,23.0,5.0,115.0,2022-02-16,0,0,0,1,0,0,0,0,1,True,False,False,False,False,True
TXN_7817857,9.5,3.0,28.5,2022-07-04,1,0,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_7818460,14.0,5.0,70.0,2023-10-31,0,1,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_7818602,20.0,4.0,80.0,2023-10-26,1,0,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_7818630,20.0,6.0,120.0,2024-05-24,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_7819259,32.0,6.0,192.0,2022-11-18,1,0,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_7819270,38.0,1.0,38.0,2024-09-26,0,0,1,0,0,0,0,0,0,False,True,False,True,False,False
TXN_7821157,17.0,8.0,136.0,2022-08-22,0,0,1,0,0,0,0,0,1,False,True,False,False,True,False
TXN_7821493,29.0,10.0,290.0,2024-12-17,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_7821667,32.0,6.0,192.0,2023-05-19,0,0,0,0,0,0,1,0,0,True,False,False,False,False,True
TXN_7822143,38.0,3.0,114.0,2022-01-12,0,1,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_7822326,17.0,8.0,136.0,2024-04-04,0,0,1,0,0,0,0,0,1,False,False,True,True,False,False
TXN_7824771,30.5,3.0,91.5,2023-12-25,0,0,0,0,0,1,0,0,1,False,False,True,False,True,False
TXN_7825394,9.5,6.0,57.0,2023-03-26,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_7826312,20.0,8.0,160.0,2025-01-17,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True
TXN_7827422,23.0,3.0,69.0,2023-10-26,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
TXN_7828591,8.0,2.0,16.0,2022-09-25,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
TXN_7828800,29.0,7.0,203.0,2024-11-03,0,0,1,0,0,0,0,0,1,True,False,False,False,False,True
TXN_7829206,15.5,1.0,15.5,2024-12-05,0,1,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_7829243,12.5,9.0,112.5,2022-11-29,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False
TXN_7830284,35.0,5.0,175.0,2022-08-10,0,0,0,1,0,0,0,0,1,False,True,False,False,True,False
TXN_7831436,41.0,4.0,164.0,2024-03-20,0,0,0,0,0,1,0,0,1,False,False,True,False,False,True
TXN_7833045,23.0,9.0,207.0,2022-09-11,0,0,0,0,0,0,1,0,0,False,True,False,False,False,True
TXN_7833172,32.0,6.0,192.0,2023-11-22,0,0,0,0,0,0,1,0,1,False,False,True,True,False,False
TXN_7833408,33.5,2.0,67.0,2024-09-20,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
TXN_7833453,20.0,6.0,120.0,2024-02-06,0,0,0,0,0,1,0,0,0,True,False,False,True,False,False
TXN_7836121,26.0,9.0,234.0,2022-06-29,0,1,0,0,0,0,0,0,0,False,True,False,False,True,False
TXN_7836176,41.0,5.0,205.0,2023-09-21,0,0,0,0,0,1,0,0,0,False,False,True,False,True,False
TXN_7836458,32.0,10.0,320.0,2024-05-12,0,0,1,0,0,0,0,0,1,True,False,False,True,False,False
TXN_7837225,32.0,3.0,96.0,2023-09-08,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False
TXN_7837658,26.0,2.0,52.0,2022-09-16,0,1,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_7839304,24.5,10.0,245.0,2024-02-14,0,0,0,0,0,0,1,0,0,False,False,True,False,True,False
TXN_7840048,30.5,9.0,274.5,2024-08-08,1,0,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_7840743,11.0,3.0,33.0,2024-09-30,0,0,0,0,0,0,0,1,1,False,True,False,True,False,False
TXN_7841888,9.5,5.0,47.5,2023-06-01,0,0,0,0,1,0,0,0,0,False,True,False,False,True,False
TXN_7842054,27.5,10.0,275.0,2023-07-14,0,0,0,0,0,0,1,0,0,True,False,False,False,True,False
TXN_7842114,24.5,6.0,147.0,2023-03-11,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_7843840,33.5,10.0,335.0,2022-12-31,0,0,0,0,0,0,0,1,0,True,False,False,True,False,False
TXN_7844000,21.5,4.0,86.0,2022-05-10,0,1,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_7847697,35.0,7.0,245.0,2024-08-05,0,1,0,0,0,0,0,0,0,True,False,False,True,False,False
TXN_7848801,36.5,1.0,36.5,2024-04-23,0,1,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_7851596,33.5,2.0,67.0,2022-01-05,0,0,0,1,0,0,0,0,0,False,True,False,True,False,False
TXN_7852595,8.0,1.0,8.0,2022-08-04,0,0,0,0,0,0,1,0,1,True,False,False,True,False,False
TXN_7852820,15.5,10.0,155.0,2024-07-09,0,0,0,0,0,0,1,0,1,False,True,False,False,False,True
TXN_7852936,12.5,5.0,62.5,2022-12-14,0,0,0,0,0,0,0,1,0,False,False,True,True,False,False
TXN_7853513,26.0,10.0,260.0,2023-01-14,0,0,1,0,0,0,0,0,0,False,False,True,False,False,True
TXN_7853798,38.0,6.0,228.0,2023-08-06,0,0,0,0,1,0,0,0,0,False,False,True,False,False,True
TXN_7853822,30.5,8.0,244.0,2022-07-24,0,1,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_7855690,32.0,8.0,256.0,2022-06-06,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_7855916,26.0,4.0,104.0,2022-08-11,0,0,0,0,0,0,0,1,1,True,False,False,False,True,False
TXN_7856877,41.0,7.0,287.0,2023-12-24,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_7856927,12.5,6.0,75.0,2022-02-19,0,0,0,0,0,0,0,1,1,False,False,True,False,True,False
TXN_7858070,26.0,3.0,78.0,2022-09-20,0,0,0,0,1,0,0,0,0,False,False,True,False,False,True
TXN_7858668,20.0,10.0,200.0,2022-09-14,0,0,0,0,0,0,0,1,1,True,False,False,True,False,False
TXN_7859035,33.5,7.0,234.5,2022-11-22,1,0,0,0,0,0,0,0,1,False,True,False,True,False,False
TXN_7861115,9.5,3.0,28.5,2023-11-24,0,0,0,0,0,0,1,0,1,False,True,False,True,False,False
TXN_7861272,23.0,8.0,184.0,2024-07-16,0,0,0,0,0,0,1,0,0,False,False,True,True,False,False
TXN_7864253,29.0,1.0,29.0,2023-03-11,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
TXN_7864309,41.0,1.0,41.0,2023-03-22,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
TXN_7864933,29.0,1.0,29.0,2022-11-29,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False
TXN_7865105,29.0,8.0,232.0,2024-02-03,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False
TXN_7866173,11.0,5.0,55.0,2022-11-10,0,0,0,1,0,0,0,0,0,False,True,False,False,False,True
TXN_7866322,17.0,9.0,153.0,2022-09-11,1,0,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_7867022,29.0,4.0,116.0,2023-12-31,0,0,0,1,0,0,0,0,0,False,True,False,False,False,True
TXN_7867899,39.5,6.0,237.0,2022-08-11,0,1,0,0,0,0,0,0,1,False,True,False,True,False,False
TXN_7868771,21.5,5.0,107.5,2024-12-31,0,0,0,0,1,0,0,0,0,True,False,False,False,False,True
TXN_7868869,33.5,3.0,100.5,2024-03-18,0,1,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_7869463,29.0,8.0,232.0,2023-03-11,0,0,1,0,0,0,0,0,1,False,True,False,True,False,False
TXN_7869591,30.5,9.0,274.5,2022-04-16,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True
TXN_7870096,6.5,5.0,32.5,2023-05-03,0,1,0,0,0,0,0,0,0,True,False,False,True,False,False
TXN_7871362,15.5,2.0,31.0,2022-06-20,0,1,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_7871535,39.5,9.0,355.5,2022-05-15,0,1,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_7871836,6.5,2.0,13.0,2022-07-24,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False
TXN_7872818,15.5,8.0,124.0,2024-12-21,0,0,0,0,0,0,0,1,0,False,True,False,False,True,False
TXN_7875396,32.0,7.0,224.0,2024-04-24,0,1,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_7876092,14.0,6.0,84.0,2023-03-29,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True
TXN_7876398,29.0,7.0,203.0,2023-10-13,0,0,0,0,0,0,1,0,1,False,False,True,False,True,False
TXN_7876532,38.0,6.0,228.0,2024-12-01,0,0,0,0,0,0,0,1,1,False,True,False,True,False,False
TXN_7877932,24.5,4.0,98.0,2022-08-29,0,0,1,0,0,0,0,0,1,False,False,True,False,False,True
TXN_7877933,36.5,2.0,73.0,2023-04-26,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True
TXN_7878130,41.0,8.0,328.0,2024-03-20,0,0,0,0,0,0,1,0,0,False,False,True,False,True,False
TXN_7880395,12.5,8.0,100.0,2024-10-06,0,0,0,0,0,1,0,0,0,False,False,True,False,False,True
TXN_7881149,38.0,8.0,304.0,2024-03-29,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_7881392,20.0,8.0,160.0,2023-05-13,0,0,1,0,0,0,0,0,1,False,False,True,False,False,True
TXN_7882087,39.5,9.0,355.5,2024-06-03,0,0,0,0,0,0,1,0,1,True,False,False,False,False,True
TXN_7882600,20.0,8.0,160.0,2022-04-16,0,0,0,0,0,0,1,0,1,False,True,False,True,False,False
TXN_7887194,15.5,4.0,62.0,2022-11-06,0,0,0,0,0,0,1,0,1,True,False,False,False,True,False
TXN_7887414,32.0,9.0,288.0,2023-05-26,0,0,1,0,0,0,0,0,0,False,False,True,True,False,False
TXN_7888046,36.5,3.0,109.5,2023-10-22,0,0,0,0,0,0,1,0,0,False,False,True,True,False,False
TXN_7889351,6.5,9.0,58.5,2023-05-07,0,0,1,0,0,0,0,0,1,False,True,False,False,True,False
TXN_7889556,11.0,5.0,55.0,2022-07-23,0,0,0,1,0,0,0,0,1,False,True,False,False,True,False
TXN_7891763,9.5,6.0,57.0,2023-01-21,0,0,0,0,0,0,0,1,0,False,True,False,True,False,False
TXN_7892617,30.5,3.0,91.5,2023-11-14,0,1,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_7893362,24.5,2.0,49.0,2024-06-03,1,0,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_7893476,33.5,9.0,301.5,2025-01-01,0,0,0,0,1,0,0,0,0,False,True,False,False,True,False
TXN_7893709,26.0,10.0,260.0,2024-01-25,0,0,0,0,0,0,1,0,1,False,False,True,False,True,False
TXN_7893737,15.5,5.0,77.5,2024-08-06,0,0,0,0,0,1,0,0,1,True,False,False,False,False,True
TXN_7893748,21.5,5.0,107.5,2022-06-06,1,0,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_7894525,26.0,1.0,26.0,2023-01-31,0,1,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_7894785,38.0,10.0,380.0,2022-04-26,0,0,0,0,0,0,1,0,1,False,True,False,True,False,False
TXN_7896424,29.0,3.0,87.0,2022-11-15,0,0,0,0,1,0,0,0,1,False,False,True,False,False,True
TXN_7896612,12.5,10.0,125.0,2024-08-06,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_7896895,15.5,7.0,108.5,2023-09-11,1,0,0,0,0,0,0,0,0,False,False,True,False,False,True
TXN_7898262,32.0,7.0,224.0,2024-06-11,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True
TXN_7898457,41.0,10.0,410.0,2022-05-11,1,0,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_7898780,33.5,6.0,201.0,2024-01-07,0,0,0,0,1,0,0,0,1,False,False,True,False,False,True
TXN_7898832,29.0,6.0,174.0,2022-01-04,0,0,0,0,0,0,1,0,1,True,False,False,False,True,False
TXN_7898844,18.5,1.0,18.5,2023-09-14,0,0,0,1,0,0,0,0,1,True,False,False,False,True,False
TXN_7898890,21.5,9.0,193.5,2024-07-27,0,0,1,0,0,0,0,0,0,True,False,False,False,True,False
TXN_7900234,23.0,6.0,138.0,2024-06-13,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True
TXN_7900359,23.0,8.0,184.0,2024-10-07,0,0,0,0,0,0,1,0,0,True,False,False,False,True,False
TXN_7900727,38.0,1.0,38.0,2023-07-03,1,0,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_7900945,15.5,5.0,77.5,2022-06-23,1,0,0,0,0,0,0,0,0,False,True,False,False,False,True
TXN_7901897,29.0,3.0,87.0,2023-02-28,0,0,0,0,0,1,0,0,1,True,False,False,True,False,False
TXN_7903686,29.0,1.0,29.0,2022-03-13,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_7904311,15.5,10.0,155.0,2023-06-04,1,0,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_7904450,14.0,1.0,14.0,2022-06-17,0,0,0,0,0,0,1,0,1,False,True,False,True,False,False
TXN_7904598,32.0,2.0,64.0,2024-06-04,0,0,0,0,0,0,1,0,1,False,True,False,False,False,True
TXN_7904645,41.0,6.0,246.0,2022-12-14,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False
TXN_7904844,20.0,5.0,100.0,2022-07-01,1,0,0,0,0,0,0,0,1,False,False,True,True,False,False
TXN_7905536,20.0,10.0,200.0,2022-10-16,0,0,0,0,1,0,0,0,1,False,True,False,False,False,True
TXN_7906287,41.0,1.0,41.0,2024-12-29,1,0,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_7906894,17.0,1.0,17.0,2023-04-06,0,0,1,0,0,0,0,0,1,False,True,False,False,False,True
TXN_7906917,33.5,1.0,33.5,2022-01-21,0,0,0,1,0,0,0,0,1,False,True,False,False,False,True
TXN_7907095,12.5,2.0,25.0,2022-01-22,0,0,0,0,0,0,1,0,1,True,False,False,False,False,True
TXN_7907172,17.0,8.0,136.0,2024-02-17,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True
TXN_7908251,9.5,3.0,28.5,2023-04-22,0,0,0,0,1,0,0,0,1,False,False,True,False,False,True
TXN_7908356,27.5,5.0,137.5,2023-04-22,0,1,0,0,0,0,0,0,0,False,True,False,True,False,False
TXN_7908840,39.5,7.0,276.5,2023-04-28,0,0,0,0,0,0,0,1,1,False,False,True,False,True,False
TXN_7908998,5.0,5.0,25.0,2023-02-18,0,0,0,0,0,0,1,0,0,True,False,False,False,False,True
TXN_7909783,11.0,1.0,11.0,2023-12-17,0,0,1,0,0,0,0,0,1,False,True,False,False,True,False
TXN_7910126,18.5,4.0,74.0,2024-09-02,0,0,0,0,1,0,0,0,1,False,False,True,False,True,False
TXN_7911838,33.5,5.0,167.5,2022-06-24,0,1,0,0,0,0,0,0,1,False,False,True,True,False,False
TXN_7912681,33.5,5.0,167.5,2023-05-05,0,0,0,0,0,1,0,0,0,False,True,False,False,True,False
TXN_7914826,41.0,8.0,328.0,2023-12-22,0,0,0,0,0,1,0,0,1,False,False,True,True,False,False
TXN_7914914,5.0,4.0,20.0,2025-01-04,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True
TXN_7915287,21.5,2.0,43.0,2024-05-11,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True
TXN_7915725,29.0,9.0,261.0,2022-08-25,0,1,0,0,0,0,0,0,0,False,True,False,True,False,False
TXN_7917866,20.0,4.0,80.0,2023-08-04,0,0,0,0,0,0,1,0,1,True,False,False,False,False,True
TXN_7918216,8.0,9.0,72.0,2024-10-25,0,0,0,0,0,0,0,1,1,True,False,False,False,True,False
TXN_7918707,18.5,5.0,92.5,2022-03-10,1,0,0,0,0,0,0,0,0,False,True,False,False,True,False
TXN_7919038,24.5,10.0,245.0,2022-04-04,0,0,0,0,0,1,0,0,0,True,False,False,True,False,False
TXN_7919193,20.0,4.0,80.0,2023-08-01,0,0,0,0,0,0,1,0,1,True,False,False,False,False,True
TXN_7920383,27.5,4.0,110.0,2023-12-24,0,0,1,0,0,0,0,0,0,True,False,False,False,True,False
TXN_7921654,9.5,10.0,95.0,2023-01-22,0,0,0,0,1,0,0,0,1,True,False,False,False,True,False
TXN_7922911,29.0,10.0,290.0,2024-10-01,1,0,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_7924859,36.5,3.0,109.5,2023-08-18,0,0,0,1,0,0,0,0,0,False,False,True,False,False,True
TXN_7925229,8.0,10.0,80.0,2023-08-28,0,0,0,0,0,0,1,0,1,False,False,True,False,True,False
TXN_7926031,41.0,6.0,246.0,2024-07-16,0,0,0,1,0,0,0,0,1,False,True,False,False,True,False
TXN_7926265,36.5,9.0,328.5,2023-12-24,0,0,0,0,0,0,0,1,1,False,True,False,False,False,True
TXN_7926454,41.0,5.0,205.0,2023-01-12,0,0,0,1,0,0,0,0,0,True,False,False,False,False,True
TXN_7927513,39.5,1.0,39.5,2022-07-18,0,0,0,0,0,1,0,0,0,False,False,True,False,True,False
TXN_7927802,36.5,8.0,292.0,2023-06-30,0,1,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_7927957,21.5,3.0,64.5,2023-08-30,1,0,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_7928146,9.5,7.0,66.5,2022-07-10,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True
TXN_7928438,20.0,1.0,20.0,2024-11-03,0,0,0,0,0,1,0,0,0,False,False,True,False,False,True
TXN_7928803,20.0,10.0,200.0,2024-01-23,0,0,0,0,0,0,0,1,0,True,False,False,True,False,False
TXN_7928826,9.5,1.0,9.5,2025-01-08,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True
TXN_7928872,36.5,4.0,146.0,2022-12-28,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
TXN_7928944,8.0,5.0,40.0,2023-07-22,0,0,1,0,0,0,0,0,1,False,True,False,False,False,True
TXN_7929084,26.0,1.0,26.0,2023-04-09,0,0,1,0,0,0,0,0,1,True,False,False,False,True,False
TXN_7929854,15.5,1.0,15.5,2023-09-13,0,0,0,0,0,0,0,1,1,False,False,True,True,False,False
TXN_7930277,23.0,6.0,138.0,2022-11-13,0,0,1,0,0,0,0,0,1,True,False,False,False,True,False
TXN_7931338,6.5,5.0,32.5,2024-10-30,1,0,0,0,0,0,0,0,0,False,False,True,False,True,False
TXN_7932286,32.0,4.0,128.0,2022-11-17,0,0,0,0,0,0,1,0,1,True,False,False,True,False,False
TXN_7936044,23.0,5.0,115.0,2023-01-05,0,0,1,0,0,0,0,0,1,False,True,False,True,False,False
TXN_7937394,29.0,10.0,290.0,2022-09-25,1,0,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_7938026,8.0,1.0,8.0,2023-02-18,0,1,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_7938943,14.0,10.0,140.0,2023-05-09,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True
TXN_7940060,8.0,10.0,80.0,2022-08-21,0,0,0,0,1,0,0,0,1,False,False,True,True,False,False
TXN_7940860,32.0,4.0,128.0,2022-11-24,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
TXN_7941502,35.0,9.0,315.0,2023-11-19,0,0,0,0,1,0,0,0,0,False,False,True,False,False,True
TXN_7941679,32.0,5.0,160.0,2022-08-09,0,0,1,0,0,0,0,0,1,False,True,False,False,True,False
TXN_7942853,33.5,2.0,67.0,2023-12-05,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_7943325,41.0,5.0,205.0,2023-07-08,0,0,0,0,1,0,0,0,0,False,False,True,False,False,True
TXN_7943662,41.0,8.0,328.0,2024-06-20,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
